"client_id";"birth_number";"district_id"
5761;"415511";66
5774;"605115";46
5775;"550310";46
5788;"620504";72
5801;"796210";26
5826;"680909";15
5827;"755128";15
5858;"520717";52
5859;"455129";52
5860;"640422";47
5866;"785403";67
5873;"795406";5
5911;"351003";14
5928;"705910";42
5965;"510410";50
5977;"790531";43
5978;"445127";33
6001;"370501";60
6015;"731121";54
6033;"660527";1
6034;"390815";20
6039;"585703";1
6040;"630410";1
6042;"631012";53
6052;"490406";40
6067;"505313";70
6077;"805430";54
6112;"586228";43
6114;"405215";66
6115;"536225";13
6122;"685216";6
6144;"566219";54
6175;"640517";72
6178;"406015";1
6183;"631116";1
6185;"485305";58
6186;"520527";58
6191;"521224";74
6196;"430309";68
6235;"400404";5
6255;"465101";54
6256;"410521";54
6257;"425820";75
6272;"421010";1
6275;"561230";13
6299;"360809";1
6301;"495308";55
6317;"575127";77
6318;"500305";77
6342;"540604";8
6349;"721203";72
6359;"760706";64
6363;"736020";4
6366;"660221";49
6367;"700428";44
6383;"700107";15
6391;"520130";34
6408;"560629";47
6417;"500107";40
6422;"600923";28
6452;"420717";64
6468;"440223";70
6469;"530316";4
6473;"405930";76
6474;"341130";76
6478;"510520";3
6481;"586224";1
6485;"625521";48
6499;"630201";44
6501;"701104";1
6511;"530807";47
6544;"740804";66
6545;"785909";66
6546;"635822";1
6551;"485812";24
6552;"550221";71
6567;"786121";5
6571;"715324";72
6604;"480726";72
6610;"540603";57
6616;"530618";1
6619;"436218";43
6644;"595906";1
6691;"421015";43
6698;"525713";43
6729;"571227";15
6731;"431126";13
6749;"435929";9
6750;"460604";9
6753;"620523";15
6764;"440412";19
6789;"790326";57
6798;"485803";61
6803;"806207";5
6804;"810607";5
6827;"690428";59
6829;"636224";10
6844;"715905";53
6886;"425313";66
6892;"515322";1
6893;"440114";1
6895;"710624";42
6906;"490925";64
6922;"395427";14
6924;"670823";17
6936;"595227";52
6944;"700313";43
6946;"705129";74
6967;"531217";44
6978;"650405";38
6987;"680129";1
7010;"670630";70
7011;"615414";70
7043;"400630";77
7065;"715707";5
7100;"615923";30
7102;"675720";75
7112;"610624";76
7127;"570929";3
7150;"635916";45
7166;"640513";15
7186;"445601";27
7195;"620911";50
7234;"650804";28
7241;"575906";57
7286;"705210";47
7291;"406202";77
7299;"380916";1
7311;"490518";56
7324;"635318";1
7325;"750124";24
7327;"590522";49
7339;"745228";19
7348;"776026";6
7366;"735412";29
7390;"371104";1
7411;"635125";54
7412;"551017";54
7422;"581126";74
7423;"645908";74
7434;"425404";34
7435;"575416";67
7521;"605209";74
7567;"370315";5
7576;"620710";38
7586;"735128";56
7594;"495407";64
7614;"770305";64
7632;"480111";1
7672;"530405";26
7678;"620407";3
7683;"460401";12
7723;"665614";48
7724;"680223";48
7727;"585613";31
7753;"785923";70
7765;"585224";1
7772;"766230";1
7787;"510710";34
7796;"755927";50
7797;"700730";50
7800;"575830";16
7814;"765106";61
7815;"465119";4
7843;"660511";6
7855;"645130";7
7862;"651017";74
7863;"590312";72
7864;"351214";34
7914;"666024";38
7959;"785629";1
7970;"671120";74
7980;"760808";16
8013;"420622";43
8030;"670719";1
8064;"666129";54
8074;"581007";61
8076;"505727";16
8089;"650406";35
8091;"710210";5
8096;"796102";38
8105;"630312";72
8130;"765508";62
8200;"445531";1
8217;"780802";69
8276;"795608";43
8287;"360926";14
8295;"515123";15
8327;"455831";48
8333;"660201";60
8342;"790730";76
8356;"690904";3
8359;"791206";74
8362;"755915";74
8366;"605521";41
8392;"665508";36
8393;"660506";36
8432;"685106";38
8433;"610911";38
8463;"470904";75
8489;"526227";75
8502;"430419";51
8506;"796225";69
8510;"470524";55
8548;"455510";57
8568;"716203";1
8571;"351026";54
8598;"576231";46
8610;"485502";55
8611;"481026";55
8615;"395413";12
8636;"416112";71
8661;"545511";1
8666;"715828";7
8667;"675212";77
8670;"435107";5
8677;"550814";49
8678;"625712";49
8692;"535707";71
8726;"530810";10
8737;"485411";17
8738;"480710";17
8764;"405707";70
8777;"535411";11
9173;"450204";1
9174;"406009";1
9196;"395423";21
9202;"620209";68
9217;"405130";19
9226;"396225";64
9231;"725924";29
9236;"565507";31
9250;"630114";1
9273;"555826";39
9274;"580405";39
9276;"461106";4
9313;"605417";9
9316;"586026";63
9340;"670822";54
9346;"721210";43
9362;"735719";56
9366;"750626";72
9370;"751220";59
9403;"740322";16
9417;"490308";21
9418;"500410";1
9419;"506109";1
9427;"706109";62
9428;"650509";62
9433;"455322";72
9450;"436011";68
9451;"420505";68
9456;"416207";40
9457;"780926";46
9458;"736121";46
9505;"580821";1
9546;"556102";50
9555;"475515";13
9569;"505718";19
9582;"425414";2
9593;"685128";74
9606;"490216";52
9611;"580527";23
9616;"620919";74
9641;"450126";64
9642;"375903";64
9663;"450924";19
9664;"446113";19
9670;"480504";38
9675;"705219";60
9680;"770821";36
9702;"516116";33
9715;"776130";35
9717;"526110";52
9718;"590203";52
9721;"541205";34
9755;"515605";23
9760;"690217";27
9775;"600623";70
9776;"615305";70
9798;"505302";69
9820;"685121";59
9833;"640921";51
9834;"605317";51
9844;"450803";55
9845;"435615";55
9846;"675701";54
9872;"675317";9
9880;"706210";10
9914;"421208";36
9915;"670710";27
9929;"675719";47
9930;"720623";9
9933;"411015";74
9945;"685414";31
9946;"600420";31
9973;"456003";24
9987;"505619";73
9995;"580707";54
9997;"620607";67
10023;"735320";59
10040;"686030";37
10041;"680417";37
10043;"651029";45
10046;"465917";5
10066;"635523";64
10070;"740423";9
10075;"640701";48
10076;"696225";26
10077;"730627";26
10090;"805314";29
10095;"765206";1
10096;"780105";1
10145;"655725";4
10159;"380106";50
10198;"760524";31
10199;"795813";31
10200;"805216";13
10201;"851019";13
10209;"751027";59
10269;"405511";70
10273;"585927";51
10274;"561011";51
10275;"705125";77
10276;"761116";77
10282;"790619";1
10287;"625903";48
10288;"590607";48
10303;"620405";64
10350;"615914";29
10351;"581110";29
10355;"765710";14
10382;"655217";20
10389;"435815";20
10459;"645809";17
10475;"485828";51
10476;"501204";51
10479;"556020";2
10492;"371111";70
10510;"455126";23
10511;"500115";23
10517;"805912";54
10528;"525216";47
10543;"455223";14
10555;"351215";1
10563;"490107";68
10564;"545319";68
10566;"426109";74
10636;"710803";64
10639;"540129";2
10654;"625716";46
10662;"495825";60
10702;"380503";17
10703;"435428";17
10714;"465331";66
10746;"710804";53
10777;"805127";70
10778;"760319";70
10798;"805323";1
10813;"795513";1
10818;"720804";64
10828;"576123";1
10912;"630109";15
10960;"420220";28
10963;"440615";1
10987;"616003";62
10988;"640613";62
10997;"725206";1
10998;"671219";1
11004;"471116";63
11008;"695519";51
11034;"720219";1
11050;"575504";70
11063;"556104";64
11064;"530709";64
11083;"531017";61
11093;"590129";40
11105;"575201";70
11114;"520726";1
11121;"715410";72
11122;"790610";72
11123;"480129";47
11126;"655122";1
11130;"615408";1
11131;"570726";1
11136;"445727";3
11147;"725712";5
11149;"650714";43
11195;"531205";58
11208;"575305";10
11250;"465923";26
11252;"656208";32
11266;"380925";9
11267;"365826";9
11271;"371208";18
11274;"690414";64
11275;"635418";64
11286;"406127";56
11304;"606020";28
11314;"360602";45
11319;"425414";1
11327;"471021";72
11329;"615131";69
11331;"446214";70
11337;"690403";29
11359;"720820";11
11360;"725419";11
11362;"665111";51
11371;"416104";37
11372;"610928";11
11379;"520528";74
11380;"515406";74
11381;"795726";57
11405;"645729";68
11406;"701115";68
11409;"805502";32
11461;"740708";70
11491;"585516";36
11497;"595717";11
11516;"381109";59
11517;"405521";59
11545;"665122";1
11574;"445420";1
11596;"406204";70
11598;"775923";54
11609;"570211";59
11637;"510612";73
11638;"545824";73
11662;"720403";76
11676;"435312";5
11683;"800128";7
11685;"655723";64
11686;"486018";21
11687;"450123";21
11701;"490414";9
11709;"610803";1
11710;"675619";1
11713;"515411";59
11714;"450704";59
11732;"575520";19
11754;"661103";62
11755;"455716";4
11768;"715912";1
11794;"706007";31
11795;"770223";31
11804;"441212";74
11851;"700402";65
11855;"571201";11
11857;"520826";70
11860;"255830";70
11866;"370902";1
11867;"346119";1
11873;"636120";38
11874;"690119";1
11875;"675623";1
11886;"415913";61
11906;"441203";76
11907;"456116";76
11911;"391024";8
11943;"610709";1
11947;"640529";70
11976;"396027";54
11977;"440701";54
11978;"711009";54
11979;"776209";54
12003;"760623";74
12050;"430530";52
12051;"365930";52
12079;"725812";64
12092;"770515";68
12095;"390227";47
12102;"685907";21
12133;"645626";27
12144;"801123";2
12145;"825625";2
12163;"540616";1
12181;"610819";1
12220;"716112";60
12221;"710224";60
12303;"745405";24
12308;"781129";64
12324;"780306";8
12325;"641030";8
12328;"445408";1
12344;"405620";26
12358;"430705";17
12359;"356013";17
12376;"590217";4
12378;"465827";76
12382;"551129";1
12383;"635513";1
12396;"705117";62
12397;"730602";62
12416;"730530";1
12417;"745103";1
12432;"650307";55
12464;"591217";39
12468;"690704";22
12485;"655410";34
12490;"800814";34
12547;"636013";70
12561;"660620";38
12568;"565301";44
12577;"505505";62
12586;"470130";27
12599;"560101";44
12616;"655126";27
12625;"581207";54
12643;"625720";69
12662;"530601";14
12695;"790316";68
12726;"455809";8
12729;"680321";36
12730;"645929";36
12738;"606029";23
12739;"580117";23
12750;"405525";21
12754;"600820";55
12755;"596101";55
12756;"495121";22
12802;"690812";1
12810;"641014";39
12840;"390727";60
12843;"530505";66
12844;"461015";45
12850;"550826";72
12851;"575927";72
12859;"765521";1
12890;"585120";70
12908;"410312";12
12943;"701012";55
12986;"735508";40
12991;"470116";51
13044;"760301";52
13051;"650113";55
13071;"560218";41
13089;"795214";16
13090;"805418";2
13095;"500316";76
13098;"786215";1
13102;"490415";8
13113;"761125";11
13123;"785217";56
13134;"626103";1
13151;"581222";73
13171;"505626";19
13172;"381019";36
13190;"561128";71
13201;"370517";31
13231;"590701";1
13246;"425113";46
13260;"775527";72
13261;"440801";75
13262;"385209";75
13276;"770120";76
13285;"351225";34
13290;"410623";16
13291;"406113";16
13346;"560415";50
13380;"420918";65
13404;"660925";48
13405;"580813";32
13406;"785418";42
13412;"540320";1
13417;"516117";25
13447;"705505";13
13448;"680708";13
13451;"556118";44
13468;"601031";25
13469;"556208";25
13480;"530601";16
13490;"695525";18
13539;"780907";63
13548;"760318";1
13556;"580719";32
13576;"740707";72
13588;"740129";46
13590;"770803";59
13603;"410728";46
13608;"635515";37
13620;"700726";16
13640;"555609";28
13657;"635512";59
13658;"570423";59
13673;"710220";39
13687;"590523";75
13690;"630516";70
13694;"765120";1
13750;"806113";12
13751;"790720";12
13803;"471114";1
13820;"485731";33
13845;"730216";15
13852;"720126";5
13886;"545412";44
13912;"751120";50
13915;"741123";77
13921;"706220";62
13923;"795222";7
13924;"525909";54
13931;"420101";8
13955;"456030";1
13956;"430406";1
13968;"680413";61
13971;"626019";67
13998;"535812";74
